manual_keep_qian_0_1,manual_exclusion_reason,manual_company_is_actor_0_1,manual_event_date_verified_0_1,manual_event_date_corrected,manual_initiative_type,manual_confidence_1_3,manual_notes,sec_code,sec_name,announcement_date,announcement_title,short_title,candidate_tier,qian_recall_score,query_terms,query_tiers,matched_genai_terms,title_exclusion_reason,announcement_content,action_snippet,denial_snippet,pdf_url,announcement_id,page_column,announcement_type
,,,,,,,,002065,东华软件,2023-04-26,东华软件：关于与腾讯云计算（北京）有限责任公司签署深化战略合作协议的公告,关于与腾讯云计算（北京）有限责任公司签署深化战略合作协议的公告,priority_manual_event_candidate,7,大模型,broad_genai_recall,大模型,,双方作为长期互信战略合作伙伴关系，均承诺在深化协议期内各自优势领域优先合作，包含双方自研矩阵的 AI 大模型,东华软件：关于与腾讯云计算（北京）有限责任公司签署深化战略合作协议的公告 关于与腾讯云计算（北京）有限责任公司签署深化战略合作协议的公告 双方作为长期互信战略合作伙伴关系，均承诺在深化协议期内各自优势领域优先合,,https://static.cninfo.com.cn/finalpage/2023-04-27/1216611017.PDF,1216611017,SZZB,01010501||010112||012327
,,,,,,,,002117,东港股份,2024-11-21,东港股份：关于向控股子公司增资的公告,关于向控股子公司增资的公告,priority_manual_event_candidate,7,大模型,broad_genai_recall,大模型,,2023 年起，随着 AI技术的广泛应用，北京瑞宏开始对大模型、具身智能机器人及应用进行研发，并将原有业务领域向,东港股份：关于向控股子公司增资的公告 关于向控股子公司增资的公告 2023 年起，随着 AI技术的广泛应用，北京瑞宏开始对大模型、具身智能机器人及应用进行研发，并将原有业务领域向,,https://static.cninfo.com.cn/finalpage/2024-11-22/1221803036.PDF,1221803036,SZZB,01010503||010112||011705
,,,,,,,,002122,天马股份,2023-04-18,天马股份：关于签署《投资合作协议》的自愿性信息披露公告,关于签署《投资合作协议》的自愿性信息披露公告,priority_manual_event_candidate,7,大模型,broad_genai_recall,大模型,,四、签署《投资合作协议》的目的及对公司的影响 1、目的 越来越多的中国公司参与通用大模型和垂直领域专业模型的研发势必对更大量的专业中文语义标注提出更多需求,天马股份：关于签署《投资合作协议》的自愿性信息披露公告 关于签署《投资合作协议》的自愿性信息披露公告 四、签署《投资合作协议》的目的及对公司的影响 1、目的 越来越多的中国公司参,,https://static.cninfo.com.cn/finalpage/2023-04-19/1216454944.PDF,1216454944,SZZB,01010503||010112||011705||012399
,,,,,,,,002229,鸿博股份,2023-02-08,鸿博股份：关于股价异动的公告,关于股价异动的公告,priority_manual_event_candidate,7,AIGC,core_recall,AIGC,,将智算中心打造成为具备标杆示范作用的 AI 产学研基地，也将与战略合作伙伴宣亚国际等就新华社元宇宙项目“山海中国”、以及 AIGC,鸿博股份：关于股价异动的公告 关于股价异动的公告 将智算中心打造成为具备标杆示范作用的 AI 产学研基地，也将与战略合作伙伴宣亚国际等就新华社元宇宙项目“山海中国”、以及 AIGC,,https://static.cninfo.com.cn/finalpage/2023-02-09/1215802977.PDF,1215802977,SZZB,01010503||010112||012103
,,,,,,,,002230,科大讯飞,2023-05-05,科大讯飞：关于讯飞星火认知大模型成果发布会的提示性公告,关于讯飞星火认知大模型成果发布会的提示性公告,priority_manual_event_candidate,7,大模型;大语言模型;星火认知;讯飞星火;语言大模型,broad_genai_recall;core_recall;named_model,大模型;星火认知;讯飞星火,,本次发布会除了发布“讯飞星火认知大模型”技术成果之外，星火认知大模型在公司现有产品上的商业应用成果亦将同步发布,科大讯飞：关于讯飞星火认知大模型成果发布会的提示性公告 关于讯飞星火认知大模型成果发布会的提示性公告 本次发布会除了发布“讯飞星火认知大模型”技术成果之外，星火认知大模型在公司现有产品上的商业应用成果,,https://static.cninfo.com.cn/finalpage/2023-05-06/1216758016.PDF,1216758016,SZZB,01010501||010112||012399
,,,,,,,,002232,启明信息,2024-04-12,启明信息：董事会2023年度工作报告,董事会2023年度工作报告,priority_manual_event_candidate,6,大模型,broad_genai_recall,大模型,,在人工智能领域，大模型、机器人等技术迅猛发展，加快了人工智能的落地应用。,启明信息：董事会2023年度工作报告 董事会2023年度工作报告 在人工智能领域，大模型、机器人等技术迅猛发展，加快了人工智能的落地应用。,,https://static.cninfo.com.cn/finalpage/2024-04-13/1219596139.PDF,1219596139,SZZB,01010503||010112||012399
,,,,,,,,002236,大华股份,2024-08-30,大华股份：2024 Semi-Annual Report,2024 Semi-Annual Report,priority_manual_event_candidate,6,ChatGPT,core_recall,GPT;ChatGPT,,"Project of Xi'an R & D Center""): With the launch of ChatGPT","Annual Report 2024 Semi-Annual Report Project of Xi'an R & D Center""): With the launch of ChatGPT",,https://static.cninfo.com.cn/finalpage/2024-08-31/1221085778.PDF,1221085778,SZZB,01010501||010112||010303
,,,,,,,,002241,歌尔股份,2024-09-13,歌尔股份：关于分拆所属子公司歌尔微电子股份有限公司至香港联交所主板上市的预案,关于分拆所属子公司歌尔微电子股份有限公司至香港联交所主板上市的预案,priority_manual_event_candidate,7,大模型;模型备案;混元大模型,broad_genai_recall;registry_recall,大模型,,近年来，AI 大模型技术快速发展，新产品、新应用层出不穷。,子公司歌尔微电子股份有限公司至香港联交所主板上市的预案 关于分拆所属子公司歌尔微电子股份有限公司至香港联交所主板上市的预案 近年来，AI 大模型技术快速发展，新产品、新应用层出不穷。,,https://static.cninfo.com.cn/finalpage/2024-09-14/1221224123.PDF,1221224123,SZZB,01010501||010112||012399
,,,,,,,,002261,拓维信息,2024-03-29,拓维信息：关于控股子公司收到中标通知书的公告,关于控股子公司收到中标通知书的公告,priority_manual_event_candidate,7,大模型,broad_genai_recall,大模型;行业大模型,,、行业大模型和大模型运营平台，提供行业大模型训练服务等。,拓维信息：关于控股子公司收到中标通知书的公告 关于控股子公司收到中标通知书的公告 、行业大模型和大模型运营平台，提供行业大模型训练服务等。,,https://static.cninfo.com.cn/finalpage/2024-03-30/1219465212.PDF,1219465212,SZZB,01010503||010112||012327
,,,,,,,,002294,信立泰,2024-11-22,信立泰：关于向参股公司普瑞基准科技（北京）有限公司增资的公告,关于向参股公司普瑞基准科技（北京）有限公司增资的公告,priority_manual_event_candidate,7,大模型;大语言模型;模型备案;生成式AI;语言大模型,broad_genai_recall;core_recall;registry_recall,生成式 AI,,普瑞基准还开发了新型模块化生成式 AI 工具 ProT-Diff 等模块，其中，ProT-Diff 集成蛋白质语言模型与扩散模型,公告 关于向参股公司普瑞基准科技（北京）有限公司增资的公告 普瑞基准还开发了新型模块化生成式 AI 工具 ProT-Diff 等模块，其中，ProT-Diff 集成蛋白质语言模型与扩散模型,,https://static.cninfo.com.cn/finalpage/2024-11-23/1221816804.PDF,1221816804,SZZB,01010503||010112||011705
,,,,,,,,002325,*ST洪涛,2024-05-30,*ST洪涛：关于临时管理人公开招募和遴选重整投资人的公告,关于临时管理人公开招募和遴选重整投资人的公告,priority_manual_event_candidate,7,大模型,broad_genai_recall,大模型;行业大模型,,同时有效整合重整投资人的产业资源，协助洪涛集团实现产业转型升级，在公司传统主业、新基建、城市更新、智慧家居和数智化装饰行业大模型等方面提供赋能,*ST洪涛：关于临时管理人公开招募和遴选重整投资人的公告 关于临时管理人公开招募和遴选重整投资人的公告 同时有效整合重整投资人的产业资源，协助洪涛集团实现产业转型升级，在公司传统主业、新基建、城市更新、智慧家,,https://static.cninfo.com.cn/finalpage/2024-05-31/1220213394.PDF,1220213394,SZZB,01010501||010112||012399
,,,,,,,,002354,天娱数科,2023-04-27,天娱数科：关于2022年年度业绩网上说明会召开情况的公告,关于2022年年度业绩网上说明会召开情况的公告,priority_manual_event_candidate,7,AIGC;ChatGPT;GPT;大语言模型;语言大模型,core_recall,GPT;大语言模型,,平台接入GPT 等大语言模型，并通过海量数据资源针对不同场景进行调优，显著提升了虚拟世界中人、货、场互动中更高阶的理解,天娱数科：关于2022年年度业绩网上说明会召开情况的公告 关于2022年年度业绩网上说明会召开情况的公告 平台接入GPT 等大语言模型，并通过海量数据资源针对不同场景进行调优，显著提升了虚拟世界中人、货、场互动中更高阶的理解,,https://static.cninfo.com.cn/finalpage/2023-04-28/1216651989.PDF,1216651989,SZZB,01010503||010112||012399
,,,,,,,,002362,汉王科技,2023-03-24,汉王科技：2022年度总裁工作报告,2022年度总裁工作报告,priority_manual_event_candidate,6,AIGC,core_recall,AIGC,,业 务 模 式 和 体 系拓展数字经济、数字政府、数字社会各项业务RPA（机器人流程自动化）技术平台AIGC,汉王科技：2022年度总裁工作报告 2022年度总裁工作报告 业 务 模 式 和 体 系拓展数字经济、数字政府、数字社会各项业务RPA（机器人流程自动化）技术平台AIGC,,https://static.cninfo.com.cn/finalpage/2023-03-25/1216222263.PDF,1216222263,SZZB,01010501||010112||012399
,,,,,,,,002373,千方科技,2024-04-17,千方科技：关于2023年年度利润分配方案的公告,关于2023年年度利润分配方案的公告,priority_manual_event_candidate,7,大模型,broad_genai_recall,大模型;行业大模型,,行业技术仍在不断的迭代升级中，公司处于转型发展及业务稳步恢复的重要发展期，路网数字化转型持续推进，视频行业大模型平台及应用落地在抓紧进行中,千方科技：关于2023年年度利润分配方案的公告 关于2023年年度利润分配方案的公告 行业技术仍在不断的迭代升级中，公司处于转型发展及业务稳步恢复的重要发展期，路网数字化转型持续推进，视频行业大模型平台及应用落地在抓紧进行中,,https://static.cninfo.com.cn/finalpage/2024-04-18/1219653784.PDF,1219653784,SZZB,01010503||010112||011301
,,,,,,,,002401,中远海科,2024-08-27,中远海科：2024年半年度财务报告,2024年半年度财务报告,priority_manual_event_candidate,6,GPT;大模型,broad_genai_recall;core_recall,GPT,,"小爱分析平台二期项目 1,910,144.22 营运船舶实时数据采集系统研发 1,712,903.30 基于国产 GPT","中远海科：2024年半年度财务报告 2024年半年度财务报告 小爱分析平台二期项目 1,910,144.22 营运船舶实时数据采集系统研发 1,712,903.30 基于国产 GPT",,https://static.cninfo.com.cn/finalpage/2024-08-28/1221005491.PDF,1221005491,SZZB,01010503||010112||012399
,,,,,,,,002425,凯撒文化,2024-04-29,凯撒文化：关于公司未弥补亏损达到实收股本总额三分之一的公告,关于公司未弥补亏损达到实收股本总额三分之一的公告,priority_manual_event_candidate,7,GPT;大语言模型;语言大模型,core_recall,GPT;大模型;语言大模型,,在2023年底接入当前世界最先进的GPT4语言大模型和国内最稳定的开源语言大模型之一GLM，辅助解决研发过程中问题和提供思路,凯撒文化：关于公司未弥补亏损达到实收股本总额三分之一的公告 关于公司未弥补亏损达到实收股本总额三分之一的公告 在2023年底接入当前世界最先进的GPT4语言大模型和国内最稳定的开源语言大模型之一GLM，辅助解决研发过程中问题和提供思路,,https://static.cninfo.com.cn/finalpage/2024-04-30/1219913586.PDF,1219913586,SZZB,01010501||010112||012399
,,,,,,,,002429,兆驰股份,2024-12-20,兆驰股份：关于对外投资建设光通信高速模块以及光器件项目的公告,关于对外投资建设光通信高速模块以及光器件项目的公告,priority_manual_event_candidate,6,AIGC,core_recall,AIGC,,并加速技术升级，由100G以下的接入网模块向200G/400G/800G及以上高速率光模块发展，以满足AIGC,兆驰股份：关于对外投资建设光通信高速模块以及光器件项目的公告 关于对外投资建设光通信高速模块以及光器件项目的公告 并加速技术升级，由100G以下的接入网模块向200G/400G/80,,https://static.cninfo.com.cn/finalpage/2024-12-21/1222091244.PDF,1222091244,SZZB,01010503||010112||011705
,,,,,,,,002463,沪电股份,2023-03-23,沪电股份：2022年度总经理工作报告,2022年度总经理工作报告,priority_manual_event_candidate,7,ChatGPT;大模型;混元大模型,broad_genai_recall;core_recall,GPT;ChatGPT,,近期OpenAI的ChatGPT的显著成功似乎为商业人工智能应用发展开启了新时代的大门，AI或将在未来,沪电股份：2022年度总经理工作报告 2022年度总经理工作报告 近期OpenAI的ChatGPT的显著成功似乎为商业人工智能应用发展开启了新时代的大门，AI或将在未来,,https://static.cninfo.com.cn/finalpage/2023-03-24/1216203571.PDF,1216203571,SZZB,01010501||010112||012399
,,,,,,,,002517,恺英网络,2023-08-22,恺英网络：关于筹建恺英网络数字经济研发中心的公告,关于筹建恺英网络数字经济研发中心的公告,priority_manual_event_candidate,7,AIGC,core_recall,AIGC,,公司此前与复旦大学达成产学研合作，明确将共同致力于 AIGC 与 AINPC 相结合以推进人工智能、VR,恺英网络：关于筹建恺英网络数字经济研发中心的公告 关于筹建恺英网络数字经济研发中心的公告 公司此前与复旦大学达成产学研合作，明确将共同致力于 AIGC 与 AINPC 相结合以推进人工智能、VR,,https://static.cninfo.com.cn/finalpage/2023-08-23/1217604761.PDF,1217604761,SZZB,01010501||010112||012399
,,,,,,,,002530,金财互联,2023-09-22,金财互联：关于与华为云计算签订合作协议的公告,关于与华为云计算签订合作协议的公告,priority_manual_event_candidate,6,大模型;大语言模型;生成式AI;语言大模型,broad_genai_recall;core_recall,大模型,,为企事业客户提供私有化大模型的能力，根据客户的需求，定制化企业模型，设计模型应用服务，搭建了解企业业务,金财互联：关于与华为云计算签订合作协议的公告 关于与华为云计算签订合作协议的公告 为企事业客户提供私有化大模型的能力，根据客户的需求，定制化企业模型，设计模型应用服务，搭建了解企业业务,,https://static.cninfo.com.cn/finalpage/2023-09-23/1217928595.PDF,1217928595,SZZB,01010503||010112||011705
,,,,,,,,002555,三七互娱,2023-09-26,三七互娱：关于拟向嘉兴北晟恒沃股权投资合伙企业（有限合伙）增资的公告,关于拟向嘉兴北晟恒沃股权投资合伙企业（有限合伙）增资的公告,priority_manual_event_candidate,7,大模型;智谱,broad_genai_recall;named_model,大模型,,，主要业务包括大模型服务、知识智能等。,三七互娱：关于拟向嘉兴北晟恒沃股权投资合伙企业（有限合伙）增资的公告 关于拟向嘉兴北晟恒沃股权投资合伙企业（有限合伙）增资的公告 ，主要业务包括大模型服务、知识智能等。,,https://static.cninfo.com.cn/finalpage/2023-09-27/1217958673.PDF,1217958673,SZZB,01010503||010112||011705
,,,,,,,,002575,群兴玩具,2024-01-18,群兴玩具：广东群兴玩具股份有限公司关于公司签订算力服务合同书的公告,广东群兴玩具股份有限公司关于公司签订算力服务合同书的公告,priority_manual_event_candidate,7,大模型,broad_genai_recall,大模型,,智算中心建成后将通过加强与高校、科研院所、通用大模型、自动驾驶、游戏传媒、高端制造业、机器人等各领域优势企业合作,兴玩具股份有限公司关于公司签订算力服务合同书的公告 智算中心建成后将通过加强与高校、科研院所、通用大模型、自动驾驶、游戏传媒、高端制造业、机器人等各领域优势企业合作,,https://static.cninfo.com.cn/finalpage/2024-01-19/1218943906.PDF,1218943906,SZZB,01010503||010112||012327
,,,,,,,,002599,盛通股份,2023-06-29,盛通股份：关于全资子公司签署战略合作协议的公告,关于全资子公司签署战略合作协议的公告,priority_manual_event_candidate,7,大模型,broad_genai_recall,大模型;行业大模型,,4、履约能力分析：腾讯云是腾讯集团的云计算品牌，拥有基于腾讯云 AI技术预训练的一站式行业大模型，涵盖了教育,盛通股份：关于全资子公司签署战略合作协议的公告 关于全资子公司签署战略合作协议的公告 4、履约能力分析：腾讯云是腾讯集团的云计算品牌，拥有基于腾讯云 AI技术预训练的一站式行业大模型，涵盖,,https://static.cninfo.com.cn/finalpage/2023-06-30/1217167900.PDF,1217167900,SZZB,01010503||010112||011705
,,,,,,,,002607,中公教育,2023-10-12,中公教育：关于签署战略合作框架协议的公告,关于签署战略合作框架协议的公告,priority_manual_event_candidate,7,AIGC;大模型;大语言模型;生成式AI;语言大模型,broad_genai_recall;core_recall,大模型,,公司对所在行业的大模型开发、训练以及算力有着广泛需求。,中公教育：关于签署战略合作框架协议的公告 关于签署战略合作框架协议的公告 公司对所在行业的大模型开发、训练以及算力有着广泛需求。,,https://static.cninfo.com.cn/finalpage/2023-10-13/1218022134.PDF,1218022134,SZZB,01010503||010112||011705
,,,,,,,,002615,哈尔斯,2023-12-20,哈尔斯：关于开展新媒体营销渠道建设的公告,关于开展新媒体营销渠道建设的公告,priority_manual_event_candidate,6,AIGC,core_recall,AIGC,,且随着 AI 技术的发展，加速了新媒体的制作和发展进程，AIGC、动漫、数字人的运用会为新媒体市场的未来发展带来更多的可能性,哈尔斯：关于开展新媒体营销渠道建设的公告 关于开展新媒体营销渠道建设的公告 且随着 AI 技术的发展，加速了新媒体的制作和发展进程，AIGC、动漫、数字人的运用会为新媒体市场的未来发展带来更多的,,https://static.cninfo.com.cn/finalpage/2023-12-21/1218675566.PDF,1218675566,SZZB,01010501||010112||012399
,,,,,,,,002649,博彦科技,2024-04-26,博彦科技：关于2023年度利润分配预案的公告,关于2023年度利润分配预案的公告,priority_manual_event_candidate,7,大模型,broad_genai_recall,大模型,,，并重点在管理咨询、行业解决方案、国产信创、AI 大模型行业应公司及董事会全体成员保证信息披露内容的真实,博彦科技：关于2023年度利润分配预案的公告 关于2023年度利润分配预案的公告 ，并重点在管理咨询、行业解决方案、国产信创、AI 大模型行业应公司及董事会全体成员保证信息披露内容的真实,,https://static.cninfo.com.cn/finalpage/2024-04-27/1219859228.PDF,1219859228,SZZB,01010503||010112||011301
,,,,,,,,002657,中科金财,2023-09-20,中科金财：关于拟设立全资子公司的公告,关于拟设立全资子公司的公告,priority_manual_event_candidate,7,大模型,broad_genai_recall,大模型;垂直大模型,,：算力中心的咨询、建设、运维和机房改造等算力基础设施建设业务；算力租赁、算力运营业务；行业和企业垂直大模型的定制开发服务,中科金财：关于拟设立全资子公司的公告 关于拟设立全资子公司的公告 ：算力中心的咨询、建设、运维和机房改造等算力基础设施建设业务；算力租赁、算力运营业务；行业和企业垂直大模型的定制开,,https://static.cninfo.com.cn/finalpage/2023-09-21/1217906147.PDF,1217906147,SZZB,01010503||010112||011705
,,,,,,,,002698,博实股份,2023-08-18,博实股份：关于与哈工大签订战略合作框架协议暨关联交易的公告,关于与哈工大签订战略合作框架协议暨关联交易的公告,priority_manual_event_candidate,6,大模型,broad_genai_recall,大模型,,轻量化一体化关节、伺服驱动控制器等核心零部件、室内外复杂环境感知与导航技术、机器人实时操作系统技术、多模态人机交互大模型关键技术等方面具有的技术基础,博实股份：关于与哈工大签订战略合作框架协议暨关联交易的公告 关于与哈工大签订战略合作框架协议暨关联交易的公告 轻量化一体化关节、伺服驱动控制器等核心零部件、室内外复杂环境感知与导航技术、机器人实,,https://static.cninfo.com.cn/finalpage/2023-08-19/1217576163.PDF,1217576163,SZZB,01010503||010112||011705||011719
,,,,,,,,002712,思美传媒,2023-05-09,思美传媒：思美传媒股份有限公司关于签署战略合作协议的公告,思美传媒股份有限公司关于签署战略合作协议的公告,priority_manual_event_candidate,7,大模型;大语言模型;智谱;语言大模型,broad_genai_recall;core_recall;named_model,智谱;大模型,,（以下简称“智谱大模型”）的商业化落地模式，并在智谱大模型的基础上训练并生成公司的专业化模型，在传媒及其他领域实现,思美传媒：思美传媒股份有限公司关于签署战略合作协议的公告 思美传媒股份有限公司关于签署战略合作协议的公告 （以下简称“智谱大模型”）的商业化落地模式，并在智谱大模型的基础上训练并生成公司的专业化模型,,https://static.cninfo.com.cn/finalpage/2023-05-10/1216782461.PDF,1216782461,SZZB,01010503||010112||011705
,,,,,,,,002721,ST金一,2024-11-12,ST金一：关于筹划收购北京开科唯识技术股份有限公司部分股权的提示性公告,关于筹划收购北京开科唯识技术股份有限公司部分股权的提示性公告,priority_manual_event_candidate,7,大模型,broad_genai_recall,大模型,,，紧密围绕大模型、大数据、区块链等新一代信息技术在金融等重点行业和领域的创新应用，通过“内生+外延”等各种驱动方式,ST金一：关于筹划收购北京开科唯识技术股份有限公司部分股权的提示性公告 关于筹划收购北京开科唯识技术股份有限公司部分股权的提示性公告 ，紧密围绕大模型、大数据、区块链等新一代信息技术,,https://static.cninfo.com.cn/finalpage/2024-11-13/1221698614.PDF,1221698614,SZZB,01010503||010112||011701
,,,,,,,,002730,电光科技,2024-04-23,电光科技：电光防爆科技股份有限公司关于对外投资的公告,电光防爆科技股份有限公司关于对外投资的公告,priority_manual_event_candidate,7,大模型,broad_genai_recall,大模型,,通过该项投资，新公司拟建立智算中心、数据中心，更好地向市场提供大数据、大模型、物联网、人工智能与机器学习,电光科技：电光防爆科技股份有限公司关于对外投资的公告 电光防爆科技股份有限公司关于对外投资的公告 通过该项投资，新公司拟建立智算中心、数据中心，更好地向市场提供大数据、大模型、物联网、人工智能与机器学习,,https://static.cninfo.com.cn/finalpage/2024-04-24/1219764009.PDF,1219764009,SZZB,01010503||010112||011705
