manual_keep_qian_0_1,manual_exclusion_reason,manual_product_or_process,manual_company_is_actor_0_1,manual_event_date_verified_0_1,manual_confidence_1_3,manual_notes,review_id,qian_auto_label,qian_auto_keep_candidate,qian_evidence_score,auto_exclusion_hint,in_v23_upstream_first,v23_upstream_supplier_links,v23_upstream_ar0_valid_rows,has_supplier_link,supplier_linked_unique_suppliers,supplier_linked_return_rows,event_id,focal_code,company_name,event_date,event_year,source_type,title,answer_terms,question_terms,has_strict_genai_company_text,has_strict_genai_question_text,question_only_trigger,negative_no_current_flag,boilerplate_attention_flag,positive_initiative_action_flag,product_or_workflow_flag,deployment_or_contract_flag,partner_or_customer_flag,numeric_or_timeline_flag,genai_context,question_text,source_url,local_text_file
,,,,,,,QIAN00016,review_possible_specific_initiative,1,3,,0,0,0,1,1,1,CSMAR00041_688327_20230131,688327,,2023-01-31,2023,csmar_ir_meeting_qa,,AIGC;ChatGPT;GPT;大模型,AIGC;ChatGPT;GPT;大模型,1,1,0,0,0,1,0,0,1,0,从NLP角度来看，国内的的大模型数据量、参数规模不亚于ChatGPT，已达到千亿级数据，甚至数据量和模型都会更多。 下一个要解决的问题依然是如何把人类的知识更好的接入，把基础大模型本身的威力释放出来。 因此，对国内在近两年实现这方面的突破有信心。 这个信心的来源：1）算力与数据量方面与美国相比尚不存在差异。 2）未来基于基础大模型，向上做教练模型、强化学习，形成专用模型，不一定要由少数大公司来做，可以由既掌握深度学习大模型的核心技术、又有行业理解的公司来做，形成生态，对于本身有AI布局的公司来说都是机会。 3）公司在计算机视,从训练的数据集、模型的体量来看，国内达到ChatGPT，包括模型能力、数据能力以及标注能力，2年之内有没有可能形成对标ChatGTP的类似产品？ || 微软对此最感兴趣，Office和Bing上都会做投入，投资在百亿美金的级别，如何理解微软的行为？为什么微软最先做ChatGPT投资？是否因为在微软的生态下，商业化更容易实现? || 2023年随着疫情政策放开,,
,,,,,,,QIAN00017,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR00045_002298_20230201,002298,中电兴发,2023-02-01,2023,csmar_investor_interaction,,AIGC;ChatGPT;GPT,AIGC;ChatGPT;GPT,1,1,0,0,0,1,1,0,1,0,感谢您对公司的关注。 公司关注到ChatGPT概念近期被热议，公司目前暂无ChatGPT相关业务。 ChatGPT是由人工智能研究实验室OpenAI发布的全新聊天机器人模型，是一款人工智能技术驱动的自然语言处理工具。 中电兴发是中国A股主板市场人工智能AI 50指数样本股企业，在AI/人工智能方面研发了多款自主产品，拥有数十项核心知识产权，其中包括在AIGC的相关技术。 公司在AI/人工智能方向进行了积极布局和深入的关键技术及应用研究，主要侧重于人工智能图像分析技术，具体技术和产品有：人脸识别算法、视频,你好，公司是否涉及ChatGPT？听说公司已经具备AIGC技术储备。,,
,,,,,,,QIAN00018,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR00047_002354_20230201,002354,天娱数科,2023-02-01,2023,csmar_investor_interaction,,AIGC,ChatGPT;GPT,1,1,0,0,0,1,1,0,0,0,尊敬的投资者您好，依托元享平台，公司制作的虚拟数字人可在各类活动中担任虚拟主播、AI讲师、AI客服等工作。 公司制作的虚拟数字人在语音交互功能中应用了基于AIGC技术的NLP问答技术。 “MetaSurfing-元享智能云平台”未来不仅要实现关键词生成图片、声音、图像、文本、音乐等简单的内容，同时还要完成智脑化的组合应用，通过关键词、描述生成可直接应用的3D模型资产、短视频、CG动画、直播等多类型的视觉/听觉/应用三位一体的高效内容输出，以“你说1我做1”为起点向“你说1我做N”为目标，彻彻底底的解决了内容编撰、资产,您好，董秘，请问公司在人工智能（AI）和语音技术上面有什么具体业务和核心优势，有什么长远规划吗？ || ChatGPT技术目前处于什么阶段中？,,
,,,,,,,QIAN00019,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR00050_002467_20230201,002467,二六三,2023-02-01,2023,csmar_investor_interaction,,AIGC;ChatGPT;GPT,AIGC;ChatGPT;GPT,1,1,0,0,0,1,1,0,0,0,您好，公司业务暂不涉及ChatGpt相关技术应用，在专注主营业务的同时，公司会密切关注新技术的发展。 感谢您的关注。 || 您好，我公司制作的虚拟数字人可在各类活动中担任虚拟主持人、AI讲师、AI客服等工作。 公司制作的虚拟数字人在语音交互功能中应用了基于AIGC技术的NLP问答技术。 公司敬请广大投资者注意的是，上述业务尚处于研究和探索阶段，存在较大不确定性。,公司有chatgpt 方面相关技术吗？ || 公司在自然语言识别nlp领域，智能交互AIGC等领域，有技术储备跟应用了吗？能否简单介绍下,,
,,,,,,,QIAN00020,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR00053_002642_20230201,002642,荣联科技,2023-02-01,2023,csmar_investor_interaction,,ChatGPT;GPT,ChatGPT;GPT,1,1,0,0,0,1,1,0,1,0,您好，感谢您的关注。 公司是专业数字化服务提供商，具备整合内外部资源和技术为客户提供专业化解决方案的优势，对于ChatGPT这一类新技术、新应用的发展会给予高度的关注。 || 您好，感谢您的关注。,请问贵公司有关ChatGPT方面的业务和研发。 || 您好！请问贵公司在和chatGPT密切相关的领域，例如自然语言处理（NLP）和机器学习等人工智能是否已经有布局？麻烦尽快介绍一下，谢谢！ || 您好，贵公司有无涉及chatGPT的业务？,,
,,,,,,,QIAN00021,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR00054_002654_20230201,002654,万润科技,2023-02-01,2023,csmar_investor_interaction,,ChatGPT;GPT,ChatGPT;GPT,1,1,0,0,0,1,0,0,0,1,根据公司《2022-2025年战略规划》，公司将大力发展以半导体电子产业为核心的新一代信息技术“主产业”，致力于成为在新一代信息技术领域具有行业影响力的科技型创新型上市公司。 公司正在密切关注chatgpt的发展。 感谢您对公司的关注！,公司是否涉及 chatgpt 业务？请简单说明,,
,,,,,,,QIAN00022,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR00055_002657_20230201,002657,中科金财,2023-02-01,2023,csmar_investor_interaction,,AIGC;ChatGPT;GPT,AIGC;ChatGPT;GPT,1,1,0,0,0,1,1,0,0,0,您好，感谢您对中科金财的关注。 ChatGPT作为NLP（自然语言识别）最新的模型，在算法上的重大突破带来NLP能力的提升，将有望进一步拓展AI技术的应用。 公司密切关注并跟进元宇宙最新发展趋势。 公司发布了中科金财“元宇宙技术服务矩阵”，其中，公司基于WEB3. 0规则架构，研发了数字人内容制作引擎、元宇宙场景开发工具，并通过 AIGC的企业级内容互动创作平台，实现与中科金财元宇宙数字化营销平台“觅际”融合。 ChatGPT及NLP能力的发展，将加速AIGC技术的发展。 谢谢。,您好！请问贵公司是否已经布局AIGC相关的技术或者业务？都和哪些公司进行了合作？麻烦介绍一下，谢谢！ || 董秘您好，请问公司是否涉及聊天机器人或ChatGpt等相关技术应用，能否简单介绍一下，谢谢。,,
,,,,,,,QIAN00023,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR00056_002717_20230201,002717,岭南股份,2023-02-01,2023,csmar_investor_interaction,,ChatGPT;GPT,ChatGPT;GPT,1,1,0,0,0,1,1,0,0,0,尊敬的投资者，您好。 ChatGPT是人机交互技术之一，恒润集团在人机交互方面拥有多项技术储备及成功应用案例，并将持续加大资源投入。 感谢您对公司的关注。 || 尊敬的投资者，您好。 ChatGPT是人机交互技术之一，公司子公司恒润集团在人机交互方面拥有多项技术储备及成功应用案例，后期将持续加大资源投入。,请亲爱的董秘回复下，我们公司是否有chatGpt人机交互技术？ || 你好董秘，贵公司是否有chatgpt相关技术储备？,,
,,,,,,,QIAN00024,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR00057_300071_20230201,300071,福石控股,2023-02-01,2023,csmar_investor_interaction,,ChatGPT;GPT,ChatGPT;GPT,1,1,0,0,0,1,1,0,0,0,尊敬的投资者您好，公司主营业务不包含ChatGPT产品。 感谢您的关注，祝您工作生活愉快！ || 尊敬的投资者您好，公司定增正在进行中，关于股东人数的查询请您准备相关股东身份材料并拨打投资者热线。 公司主营业务中不包含chatGPT的产品。 公司未收到相关股东关于增持计划的变更说明。,请问贵司在ChatGPT方面有哪些重大突破？公司在治理方面的努力投资者是有目共睹的，希望公司再接再厉，在新的一年里朝着辉煌的方向迈进。 || 尊敬的董秘，您好！有几个问题想请您回答一下\n1.请问贵公司的定增进度如何了？\n2.贵公司截止到2022年12月31日股东人数是多少？\n3.请问贵公司是否与chatGPT有相关联系？\n4.贵公司互动增持计划剩余两,,
,,,,,,,QIAN00025,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR00061_300113_20230201,300113,顺网科技,2023-02-01,2023,csmar_investor_interaction,,AIGC;ChatGPT;GPT;多模态,ChatGPT;GPT,1,1,0,0,0,1,1,1,0,0,尊敬的投资者，您好。 数字人“晓竞”是公司面向电竞酒店打造的交互型数字主理人，通过数字人及AI技术在音频采集处理、语音唤醒算法、自然语言算法、3D模型驱动、3D渲染优化、AIGC等领域的技术应用，“晓竞”融合了音频、文本、图像等多模态信息，不仅能够实现与数字人本身实时交流并提供高质量场景化服务，同时也能为电竞酒店生产多源异构内容，丰富营销手段，助力商家降本增收。 目前ChatGPT技术暂未应用于数字人“晓竞”，后续公司将结合自身业务情况，密切关注相关技术的应用发展。 感谢您对公司的关注。,尊敬的董秘您好，请问贵公司发布的数字人“晓竞”是否与ChatGPT有关？，此外公司在人工智能NLP自然语言处理、语义理解和智能对话方面是否有相关研究或布局？ || 尊敬的董秘您好，请问公司是否有ChatGPT方面的研究或应用？ || 你好，请问关于ChatGPT的的领域公司有这方面的技术应用么？,,
,,,,,,,QIAN00026,keep_candidate_strong_specific_initiative,1,5,,0,0,0,0,0,0,CSMAR00063_300182_20230201,300182,捷成股份,2023-02-01,2023,csmar_investor_interaction,,AIGC;ChatGPT;GPT,AIGC;GPT,1,1,0,0,0,1,1,1,1,0,您好，公司参股子公司世优科技数字人已经接入chatGPT，正在通过数字人自身的人设背景等相关数据集，并基于OpenAI来训练这个数字人专有大脑形成个性化模型。 未来世优科技的AI数字人除了将拥有chatGPT的超强“AI大脑”通用能力外，特定数字人还将具备个性化独有的人设背景表达能力。 感谢关注。 || 您好，公司参股子公司世优科技数字人已经接入chatGPT，正在通过数字人自身的人设背景等相关数据集，并基于OpenAI来训练这个数字人专有大脑形成个性化模型。 未来世优科技的AI数字人除了将拥有chatGPT的超强“AI,请问子公司世优科技是否有chapGPT相关的应用？ || 您好董秘，AIGC是下一个科技革命时代的开端，微软将向OpenAI投资百亿美元。请问公司在AIGC业务方面，讲如何与世优科技协同发展？谢谢！ || 贵司在AIGC方面有什么布局,,
,,,,,,,QIAN00027,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR00066_300364_20230201,300364,中文在线,2023-02-01,2023,csmar_investor_interaction,,AIGC,AIGC;ChatGPT;GPT,1,1,0,0,0,1,1,1,0,0,尊敬的投资者，您好：AIGC是利用人工智能技术来生成内容，被认为是继PGC、UGC之后的新型内容创作方式。 公司已推出AI主播、AI绘画和AI文字创作功能，并在研发推动更多AIGC功能落地。 其中AI主播已在有声书生产中应用，根据文字故事情节的真实语境，用独创的情绪情感控制模块，结合语音深度学习合成技术，真实还原角色情感，生动模拟人声音色以塑造角色，讲述故事。,请问公司在AIGC方面有哪些业务，现在chatgpt代表了一个重要ai方向，公司是否考虑研究此技术,,
,,,,,,,QIAN00028,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR00076_301085_20230201,301085,亚康股份,2023-02-01,2023,csmar_investor_interaction,,AIGC,AIGC,1,1,0,0,0,1,1,0,1,0,尊敬的投资者，您好。 AIGC技术即人工智能内容自动生成技术，为提高算力基础设施服务的运维效率和满足客户需求，公司的研发和技术部门储备了AIGC相应人才和技术。 感谢您的关注。,您好！请问公司有AIGC技术吗？,,
,,,,,,,QIAN00029,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR00079_301316_20230201,301316,慧博云通,2023-02-01,2023,csmar_investor_interaction,,ChatGPT;GPT,ChatGPT;GPT,1,1,0,0,0,1,1,0,1,0,尊敬的投资者您好！ 慧博云通公司目前没有进行chatGPT相关的底层神经网络算法的技术研发。 公司的业务模式为基于各大厂商的神经网络算法技术，提供下游人工智能产品及解决方案的开发及实施，如招股书中披露，在自然语言处理领域，公司为客户提供人工智能应用集成服务产品包括在线智能机器客服、智能文字/语音问答系统、智能音箱等。,董秘你好，百度将在不久推出ChatGpt请问公司有应用在这方面的技术吗？,,
,,,,,,,QIAN00030,review_possible_specific_initiative,1,3,,0,0,0,0,0,0,CSMAR00080_600986_20230201,600986,浙文互联,2023-02-01,2023,csmar_investor_interaction,,AIGC;ChatGPT;GPT,ChatGPT;GPT,1,1,0,0,0,1,1,0,0,0,A：营销行业唯一不变的就是变化，作为数字营销领军集团，浙文互联始终保持对行业趋势、技术、内容、创意等的敏锐洞察。 AIGC自动生成式内容生产方式、ChatGPT等技术工具在营销领域有广泛应用空间，能够提高内容、创意、策略方案的产出效率，浙文互联会持续探索科技赋能营销，不断升级营销服务方案。 目前，C端业务领域，公司旗下米塔数字艺术作为元宇宙艺术创作社区，已开启AIGC模式，现支持AI绘画和手动绘画两种模式，打开AI绘画即可使用AI进行绘制，您可下载“米塔APP”进行体验。 谢谢！,近日，美国数字媒体公司BuzzFeed宣布和Openai合作，使用ChatGPT帮助其公司进行内容创作，股价也随之涨超100%。作为国内的数字媒体公司，完全可以借鉴同行的做法。公司有考虑和Openai公司合作，高效提升公司的创新创意水平吗？,,
,,,,,,,QIAN00031,keep_candidate_strong_specific_initiative,1,4,,0,0,0,0,0,0,CSMAR00082_688207_20230201,688207,,2023-02-01,2023,csmar_ir_meeting_qa,,大模型,,1,0,0,0,0,1,1,0,1,0,公司同时也认为对应用场景和客户需求有深度认知至关重要。 公司既会坚持自研的理念，持续提升计算机视觉算法大模型和相应产品的应用效果和性价比，在合适的时机也会在AI其他领域与产业链伙伴进行合作，开展多领域关键技术融合创新，共同推动AI产业发展。 || 公司打造了底层AI技术平台——深瞳大脑，深瞳大脑包含数据平台和训练平台，数据平台构建了自动化处理为主、人工标注,底层自建产品或基于开源模型打造的产品，哪种方式壁垒更高，竞争优势更强？哪种会成为未来主流？ || 公司目前有没有跟一些国内技术比较好的一些公司有些合作的？目前的合作主要是在哪些？聚焦在哪些领域？,,
