manual_keep_qian_0_1,manual_exclusion_reason,manual_product_or_process,manual_company_is_actor_0_1,manual_event_date_verified_0_1,manual_confidence_1_3,manual_notes,review_id,qian_auto_label,qian_auto_keep_candidate,qian_evidence_score,auto_exclusion_hint,in_v23_upstream_first,v23_upstream_supplier_links,v23_upstream_ar0_valid_rows,has_supplier_link,supplier_linked_unique_suppliers,supplier_linked_return_rows,event_id,focal_code,company_name,event_date,event_year,source_type,title,answer_terms,question_terms,has_strict_genai_company_text,has_strict_genai_question_text,question_only_trigger,negative_no_current_flag,boilerplate_attention_flag,positive_initiative_action_flag,product_or_workflow_flag,deployment_or_contract_flag,partner_or_customer_flag,numeric_or_timeline_flag,genai_context,question_text,source_url,local_text_file
,,,,,,,QIAN00011,keep_candidate_strong_specific_initiative,1,6,,0,0,0,1,6,6,CSMAR08724_001288_20240729,001288,,2024-07-29,2024,csmar_ir_meeting_qa,,大模型,,1,0,0,0,0,1,1,1,1,1,华为与运机集团合作规划分为三阶段落地，华为将在联合方案设计、全球生态合作、大模型开发以及人才培训与技术支持等方面提供支持。 赋能运机集团构建智能设备制造能力和“矿石流”全场景数智化集成解决方案与服务能力。 第一阶段于2024年达成，完成人工智能平台建设及部分场景开发，2024年内基于试点项目落地。 第二阶段于2025年达成，实现皮带中高价值智能场景开发与大模型泛化能力建设。 第三阶段于2026年达成，覆盖“矿石流”全场景，实现能力外溢对外提供数智化解决方案与服务。,公司与华为的合作具体涉及哪些方面？落地计划如何？,,
,,,,,,,QIAN00012,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,6,6,CSMAR09213_600104_20240913,600104,上汽集团,2024-09-13,2024,csmar_investor_interaction,,AI大模型;大模型,,1,0,0,0,0,1,1,0,1,0,您好，上汽集团在包括算力在内的智能驾驶各个领域一直秉持着积极的探索和投入，并与相关领域企业保持密切的合作，围绕“软件定义汽车”，推进“算法+软件+芯片”的协同开发，加快AI大模型等新技术的上车应用。 || 您好，智己汽车与Momenta深度合作共同研发IM AD智能驾驶系统。 目前，智己汽车城市NOA覆盖全国共计69城。 同时，智己IM AD已经全系升级端到端大模型“去高精地图NOA“，并将于年内在全国范围开通。,董秘您好！端到端自动驾驶需要算力支持，也是传统汽车象特斯拉一样转型高科技公司的必经之路，请问公司有没有建设万卡以上GPU集群规模的算力平台 || 董秘您好！智己IM AD NOA智驾的专利知识产权和使用权归上汽、智己还是Momenta？智驾产生的数据由智己公司保管还是Momenta?,,
,,,,,,,QIAN00013,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,6,6,CSMAR09705_600104_20241108,600104,上汽集团,2024-11-08,2024,csmar_investor_interaction,,AI大模型;大模型,,1,0,0,0,0,1,1,0,1,0,您好，上汽集团在包括算力在内的智能驾驶各个领域一直秉持着积极的探索和投入，并与相关领域企业保持密切的合作，围绕“软件定义汽车”，推进“算法+软件+芯片”的协同开发，加快AI大模型等新技术的上车应用。,董秘您好！据说特斯拉算力已达100EFLOPS，请问公司在算力方面有无建设规划？,,
,,,,,,,QIAN00014,keep_candidate_strong_specific_initiative,1,6,,0,0,0,1,6,6,CSMAR10383_001288_20241219,001288,,2024-12-19,2024,csmar_ir_meeting_qa,,AI大模型;大模型,,1,0,0,0,0,1,1,1,1,1,自7月与华为公司签订合作协议以来，双方紧紧围绕合作主题有序稳步推进相关工作，华为方20余软件开发工程师与我方10余工程师早已联合办公，有关云平台、AI大模型数据等基础工作已搭建完成并共享资源，人工智能型高端输送系统也完成数据收集、整理、分析、诊断及设计，首单项目的商务谈判也即将完成。,公司与华为的合作是否顺利，首单何时能落地？,,
,,,,,,,QIAN00015,keep_candidate_strong_specific_initiative,1,5,,0,0,0,1,6,6,CSMAR11029_600104_20250207,600104,上汽集团,2025-02-07,2025,csmar_investor_interaction,,AI大模型;多模态;大模型;豆包,智能体;豆包,1,1,0,0,0,1,1,1,1,0,您好，智己汽车从两年前就开始了大模型赋能现有业务的探索，豆包模型是智己模型矩阵的重要组成部分，目前与豆包AI的合作主要聚焦在智能座舱领域，后续还将不断拓展合作，更好地提升用户体验。 || 您好，公司坚持自主研发和开放合作并举，率先推进智能驾驶解决方案量产装车，以及AI大模型等新技术的上车应用。 例如：公司旗下智己汽车致力于用大模型技术打造多模态感知体验AI座舱，在座舱交互内容生成、周边环境感知共情、行程中的动态体验细节升维等方面，实现了多场景上车落地； 在智驾方面，智己汽车已经实现了无图NOA（自动导航辅助驾驶）技术，,请问公司，在火山引擎发布会上看到智己汽车是其战略合作伙伴，能否介绍下和豆包ai的详细合作是怎样的 || 请问公司智驾系统中是否有AI智能体功能,,
,,,,,,,QIAN00016,review_possible_specific_initiative,1,3,,0,0,0,1,6,6,CSMAR11092_000950_20250210,000950,重药控股,2025-02-10,2025,csmar_investor_interaction,,AI大模型;大模型,DeepSeek,1,1,0,0,0,1,1,0,0,0,公司高度重视新技术发展与创新，持续推进AI技术与实际业务及管理的融合、AI大模型的场景验证与应用，通过智能化赋能公司高质量发展。,公司是否接入Deepseek，提升管理水平,,
,,,,,,,QIAN00017,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,6,6,CSMAR11469_600998_20250213,600998,九州通,2025-02-13,2025,csmar_investor_interaction,,DeepSeek,DeepSeek;大模型,1,1,0,0,0,1,1,1,0,0,您好！ 公司内部办公系统已接入DeepSeek，一方面通过智能交互，进一步提升公司办公效率； 另一方面，通过AI深度分析，挖掘公司海量的业务数据价值，更好地洞察业务，优化公司经营决策，提升公司竞争力。,公司是否接入DeepSeek大模型？如有，对公司哪方面有所提升？,,
,,,,,,,QIAN00018,review_possible_specific_initiative,1,3,,0,0,0,1,6,6,CSMAR11637_000950_20250217,000950,重药控股,2025-02-17,2025,csmar_investor_interaction,,AI大模型;大模型,,1,0,0,0,0,1,1,0,0,0,公司高度重视新技术发展与创新，持续推进AI技术与实际业务与管理的融合、AI大模型的场景验证与应用，通过智能化优化供应链管理、提升经营管理效率，赋能公司高质量发展。 感谢您的关注！,董秘您好！请问AI在企业的供应链管理、质量管理、客户服务、企业运营等方面会带来什么样的影响？,,
,,,,,,,QIAN00019,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,6,6,CSMAR11807_600998_20250218,600998,九州通,2025-02-18,2025,csmar_investor_interaction,,大模型;通义,大模型,1,1,0,0,0,1,1,0,1,0,您好！ 1、九州通在大模型方面与阿里云、腾讯云等进行了合作，分别在公司智慧知识管理、通义灵码、诊疗系统的处方辅助诊断和AI健康教育处方等方面开展应用合作。 其中关于诊疗系统的大模型应用方面，可以在医生开处方过程中通过AI智能分析基于患者主诉提供关联症状推荐、体征指标参考推荐、检验检查参考推荐、疑似疾病诊断，并在医生给出诊断后，基于患者实际情况给出智慧AI健康教育。 处方审核过程中通过AI识别潜在的药物相互作用、过敏反应和不适当的药物使用情况，保障患者用药安全，减少因药物不当使用而引发的医疗风险。,贵公司在大模型方面有哪些运用？,,
,,,,,,,QIAN00020,keep_candidate_strong_specific_initiative,1,5,,0,0,0,1,6,6,CSMAR11838_001288_20250219,001288,运机集团,2025-02-19,2025,csmar_investor_interaction,,DeepSeek;大模型;盘古大模型,DeepSeek,1,1,0,0,0,1,1,0,1,1,您好投资者！ 2月10日，华运智远联合华为昇腾实现DeepSeek R1大模型本地化自主可控部署。 为满足用户从复杂决策到高并发交互的全场景需求，华运智远基于强大的研发实力，快速实现了昇腾算力与DeepSeek系列模型的推理适配优化，于2月19日推出了基于昇腾算力的DeepSeek大模型超融合一体机。 随着DeepSeek R1模型超融合一体机推出，华运智远将充分利用国产AI算力和算法优势，大幅提升DeepSeek模型训练和推理的计算效率，为矿山智能化产业发展奠定基础，加速矿山行业迈向安全、高效、可持续的智能化发展新阶段,尊敬的董秘您好，请问贵公司的全资子公司华运智远是否已经部署本地化的DeepSeek R1模型，华运智远在AI模型有哪些布局，谢谢。 || 尊敬的董秘，您好，请问华运智远和华为在工业机器人方面有合作吗，谢谢。,,
,,,,,,,QIAN00021,review_possible_specific_initiative,1,3,,0,0,0,1,6,6,CSMAR12020_000950_20250221,000950,重药控股,2025-02-21,2025,csmar_investor_interaction,,AI大模型;大模型,,1,0,0,0,0,1,1,0,0,0,公司高度重视新技术发展与创新，将持续关注国务院国资委最新政策并认真学习贯彻，持续推进AI技术与实际业务与管理的融合、AI大模型的场景验证与应用，通过智能化赋能公司高质量发展。 感谢您的关注！,针对国务院国资委对央企部署AI+专项行动，公司如何部署呢，加快赋能呢,,
,,,,,,,QIAN00022,review_possible_specific_initiative,1,3,,0,0,0,1,6,6,CSMAR12331_001288_20250227,001288,运机集团,2025-02-27,2025,csmar_investor_interaction,,DeepSeek;大模型,DeepSeek;大模型,1,1,0,0,0,1,1,0,0,0,您好投资者，感谢关注！ 华运智远推出基于昇腾算力的DeepSeek大模型超融合一体机，该一体机结合昇腾硬件算力，通过AI算法和软件工程上的优化，大幅提升DeepSeek模型训练和推理的计算效率，使得模型在复杂任务处理中表现出色。 具体来讲，具备以下优势：轻量灵活、全栈集成，能一站满足AI应用需求；,董秘你好，公司全资子公司华运智远于2025年2月19日在官微上发布题为“华运智远DeepSeek大模型超融合一体机”的文章，表述了华运智远基于强大的研发实力，快速实现了昇腾算力与DeepSeek系列模型的推理适配优化，推出了基于昇腾算力的DeepSeek大模型超融合一体机。请问这款一体机具备哪些优势？,,
,,,,,,,QIAN00023,keep_candidate_strong_specific_initiative,1,5,,0,0,0,1,6,6,CSMAR13673_600104_20250321,600104,上汽集团,2025-03-21,2025,csmar_investor_interaction,,AI大模型;DeepSeek;大模型,DeepSeek,1,1,0,0,0,1,1,1,1,0,您好，上汽集团旗下多家企业已接入DeepSeek，探索通过AI赋能业务运营、提升用户体验。 后续公司将加快推进AI技术与全业务链的深度融合，持续提升运营效率和产品服务体验。,请问贵公司是否已经部署了DeepSeek？如果已经部署了，请问主要应用于哪些具体的业务？公司接入DeepSeek有哪些成本、收益方面的考量？如果公司计划在未来再进行部署，计划将DeepSeek应用于什么具体的业务呢？我们投资者非常期待您的回复，谢谢！本、收益方面的考量？如果公司计划在未来再进行部署，计划将DeepSeek应用于什么具体的业务呢？我们投资者非常,,
,,,,,,,QIAN00024,review_possible_specific_initiative,1,3,,1,5,4,1,6,6,CSMAR14011_600028_20250402,600028,中国石化,2025-04-02,2025,csmar_investor_interaction,,DeepSeek;大模型,DeepSeek,1,1,0,0,0,1,1,0,0,0,您好，感谢您对中国石化的关注。 公司已完成全尺寸DeepSeek大模型本地化部署和测试，开通了“长城AI”大模型。 未来，中国石化将全方位推进人工智能与全产业链深度融合，加强数据、算法、算力的一体化统筹，打造AI+科技研发应用场景，提升研发效率和工程化应用水平；,董秘您好！请问贵公司是否已经部署了DeepSeek？如果已经部署了，请问主要应用于哪些具体的业务？公司接入DeepSeek有哪些成本、收益方面的考量？如果公司计划在未来再进行部署，计划将DeepSeek应用于什么具体的业务呢？我们投资者非常期待您的回复，谢谢！,,
,,,,,,,QIAN00025,review_possible_specific_initiative,1,3,,0,0,0,1,6,6,CSMAR14225_600104_20250411,600104,上汽集团,2025-04-11,2025,csmar_investor_interaction,,多模态;多模态大模型;大模型,,1,0,0,0,0,1,0,1,0,0,您好，上汽目前已启动多模态大模型（VLM/VLA）算法闭环验证工作，计划下半年实现多模态大模型量产上车，智己汽车正在开展L3工程阶段开发测试工作，并将结合相关政策法规情况实现量产目标。,L4智驾VLA模型上汽进展如何？L3今年会上市吗？,,
,,,,,,,QIAN00026,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,6,6,CSMAR14333_001288_20250418,001288,,2025-04-18,2025,csmar_ir_meeting_qa,,大模型;盘古大模型,,1,0,0,0,0,1,1,0,1,0,依托于“运机集团-华为联合创新中心”孵化的带式输送机场景数智化解决方案与盘古大模型先进AI算法，基于华为昇腾系列AI处理器和推理平台，共同打造并发布了业界领先的可预集成矿山AI智能工业机器人—“矿山智能工业巡检机器人V1. 0”。,工业机器人研发进展及客户意向,,
,,,,,,,QIAN00027,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,6,6,CSMAR15093_002607_20250520,002607,,2025-05-20,2025,csmar_ir_meeting_qa,,大模型,DeepSeek;大模型,1,1,0,0,0,1,1,0,1,0,尊敬的投资者，您好！ 公司始终关注AI+教育大模型方面更多前沿技术的发展和运用，并积极探索与各类先进技术的合作机会，以提升公司的教育服务能力和用户体验。 公司此前推出的“AI数智系统班”和虚拟数字讲师“小鹿”目前也正常服务学员中。,李总您好，随着deepseek等大模型的落地，各类知识的学习和搜索已经发生剧烈变化，能否谈谈中公教育在大模型方面的投入，以及如何将大模型更好地运用于教育工作（包括考公和职业教育等）的相关情况？以及下一步计划？,,
,,,,,,,QIAN00028,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,6,6,CSMAR16041_002607_20250728,002607,,2025-07-28,2025,csmar_ir_meeting_qa,,DeepSeek,,1,0,0,0,0,1,1,0,1,0,"1、AI就业学习机核心功能AI智能助手：AI小鹿老师，并接入deepseek,两大AI工具双剑合璧，基于中公20多年从业过程中，累积几千万级体量学员咨询数据支撑，能对用户所有有关公职备考、就业等方面的问题做到有问必答，快速解答。 AI就业规划：根据用户设置的学历、专业、求职方向、备考时长、报考意向等，提供AI智能规划，规划中的任务可精确到天。",AI就业学习机产品核心竞争力,,
,,,,,,,QIAN00029,keep_candidate_strong_specific_initiative,1,5,,0,0,0,1,6,6,CSMAR16604_600104_20250901,600104,,2025-09-01,2025,csmar_ir_meeting_qa,,AI大模型;大模型,,1,0,0,0,0,1,1,1,0,1,公司在电动化和智能化领域累计投入超过1500亿元，形成了近26000项有效专利，涵盖纯电、混动、氢能三大整车平台及电池、电驱、超混系统和智能车全栈解决方案的“七大技术底座”，率先实现第一代固态电池、“银河”全栈智能车解决方案、整车中央协调运动控制平台（VMC）等行业领先技术的量产装车，并深入推进“算法+软件+芯片”的协同开发，以及AI大模型等新技术的上车应用。 || 自主品牌业务是上汽改革转型发展的主力军和关键所在，随着MG4、荣威M7 DMH等新一轮产品投放，公司自主品牌乘用车业务也将进入全新的发展阶段，公司将根,在新能源车赛道上，上汽具备哪些核心技术优势？ || 深化改革后，公司对自主乘用车与商用车实施一体化管理。这一改革如何具体提升运营效率？未来是否计划在产业链上下游（如芯片、软件）进行更多垂直整合？,,
,,,,,,,QIAN00030,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,6,6,CSMAR17666_600104_20251107,600104,上汽集团,2025-11-07,2025,csmar_investor_interaction,,AI大模型;大模型,,1,0,0,0,0,1,1,0,1,0,您好，公司围绕芯片国产化，与产业链上的伙伴紧密合作，加快推动技术攻关与批量装车，并且深入推进“算法+软件+芯片”的协同开发，以及AI大模型等新技术的上车应用。 || 您好，公司围绕芯片国产化，与产业链上的伙伴紧密合作，加快推动技术攻关与批量装车，并且深入推进“算法+软件+芯片”的协同开发，以及AI大模型等新技术的上车应用。,董秘，您好！请看CPU行业：AI服务器需求推动基础设施升级，浪潮信息等企业营收增速超90%，与上汽形成鲜明对比，请问有相关布局？上海砺算科技很可能成为国产自主GPU第一股，请问为何没有投资？谢谢 || 董秘，您好！请问上汽有自研LGBT的计划？谢谢,,
,,,,,,,QIAN00031,keep_candidate_strong_specific_initiative,1,5,,0,0,0,1,6,6,CSMAR18310_600104_20251219,600104,上汽集团,2025-12-19,2025,csmar_investor_interaction,,AI大模型;大模型,,1,0,0,0,0,1,1,1,0,1,您好，公司在电动化和智能化领域累计投入超过1500亿元，形成了近26000项有效专利，涵盖纯电、混动、氢能三大整车平台及电池、电驱、超混系统和智能车全栈解决方案的“七大技术底座”，率先实现第一代固态电池、“银河”全栈智能车解决方案、整车中央协调运动控制平台（VMC）等行业领先技术的量产装车，并深入推进“算法+软件+芯片”的协同开发，以及AI大模型等新技术的上车应用。 明年国产新品敬请关注各家车企的新车发布信息。,请问，1、公司在固态电池、燃料电池、新能源汽车平台互联生态方面布局怎样？2、2026年有竞争力的国产新品开发主要有哪些？,,
,,,,,,,QIAN00032,review_possible_specific_initiative,1,3,,0,0,0,1,6,6,CSMAR18515_000950_20260112,000950,重药控股,2026-01-12,2026,csmar_investor_interaction,,大模型,,1,0,0,0,0,1,1,0,0,0,公司持续推进数智转型，以AI数智化赋能产业升级发展。 公司已完成AI算力、大模型的私有化部署，正实施建设统一的AI能力平台。 通过AI的深度融合运用，一是对内赋能，在运营、风控、营销、财务、物流等领域推动AI智能化应用试点；,公司在AI医疗方面有何布局？,,
,,,,,,,QIAN00033,review_possible_specific_initiative,1,3,,0,0,0,1,6,6,CSMAR19802_000728_20260430,000728,,2026-04-30,2026,csmar_ir_meeting_qa,,Agent;多模态;大模型;智能体,大模型,1,1,0,0,0,1,1,0,0,0,公司正在积极开展大模型在投行领域的研究，构建了投行大模型“读、查、问、写”的“3+1”能力体系。 该体系聚焦“MoE”、“AIAgent”、“多模态”等前沿大模型技术趋势，以类Openclaw的智能体体系为架构，研发大模型技术在投行业务底稿数字化、核查审查、问答检索及辅助撰写等核心场景的应用，目标是从“人找信息”转变为“信息找人”，从“辅助工具”转变为“自主智能体”，构建集“多模态数据处理、深度推理问答、自主核查智能体、反馈学习协同撰写”于一体的投行智能化作业平台，进一步提升智慧投行系统的智能化水平，提升投行业务执业,公司投行大模型构建了“问答检索+辅助撰写+核查审查+底稿数字化”体系，该模型在尽职调查、底稿撰写、风险识别等环节的具体应用如何？ || 目前贵公司目前投行业务储备情况如何？,,
,,,,,,,QIAN00034,keep_candidate_strong_specific_initiative,1,4,,0,0,0,1,5,5,CSMAR02782_600104_20230516,600104,上汽集团,2023-05-16,2023,csmar_investor_interaction,,大模型;通义;通义千问,ChatGPT;GPT;通义;通义千问,1,1,0,0,0,1,1,0,1,0,您好，公司旗下赛可智能正在进行相关研究，如何通过大模型的方式实现云端感知模型的自动打标，以及预测和规控算法的训练也是当前正在抓紧研究、力求突破的重要课题。 || 您好，公司旗下赛可智能(人工智能实验室)正在进行相关研究，如何通过大模型的方式实现云端感知模型的自动打标，以及预测和规控算法的训练也是当前正在抓紧研究、力求突破的重要课题。,请问贵公司有chatgpt技术研究吗？怎么运用到汽车工业 || 请问贵公司的AI人工智能实验室有研究chatgpt技术在汽车中运用吗？ || 上汽人工智能实验室是否有研究ChatGPT呢？,,
