manual_keep_qian_0_1,manual_exclusion_reason,manual_product_or_process,manual_company_is_actor_0_1,manual_event_date_verified_0_1,manual_confidence_1_3,manual_notes,review_id,qian_auto_label,qian_auto_keep_candidate,qian_evidence_score,auto_exclusion_hint,in_v23_upstream_first,v23_upstream_supplier_links,v23_upstream_ar0_valid_rows,has_supplier_link,supplier_linked_unique_suppliers,supplier_linked_return_rows,event_id,focal_code,company_name,event_date,event_year,source_type,title,answer_terms,question_terms,has_strict_genai_company_text,has_strict_genai_question_text,question_only_trigger,negative_no_current_flag,boilerplate_attention_flag,positive_initiative_action_flag,product_or_workflow_flag,deployment_or_contract_flag,partner_or_customer_flag,numeric_or_timeline_flag,genai_context,question_text,source_url,local_text_file
,,,,,,,QIAN00011,keep_candidate_strong_specific_initiative,1,4,,1,1,1,1,1,1,CSMAR02883_300015_20230519,300015,爱尔眼科,2023-05-19,2023,csmar_investor_interaction,,ChatGPT;GPT;多模态;大语言模型,大模型,1,1,0,0,0,1,1,0,1,0,谢谢您对公司的关注。 公司与中国科学院计算技术研究所正在联合研发基于大语言模型ChatGPT的爱尔数字人——EYEGPT，建立一个具有超写实风格的数字人模型，具有实时语音、文本交互的导诊与辅诊平台系统，基于算力、算法以及平台敏捷性的不断优化，实现敏捷数字人的开发，助力实现眼科服务模式的数字化、服务技术智能化、眼科医生和医院智慧化。 未来，爱尔数字眼科研究所将基于爱尔眼科数字医生形象，依据知识图谱的内容，将肢体运动、手指手势，表情动作、口型唇动等多模态数据协同展现在数字IP 形象——眼科数字医生上，采用自研引擎对数字医生,最近多家医疗类公司宣布将发布大模型或产品，请问公司有无眼科大模型或数字人方向布局？,,
,,,,,,,QIAN00012,keep_candidate_strong_specific_initiative,1,5,,1,2,2,1,2,2,CSMAR03310_002089_20230609,002089,*ST新海,2023-06-09,2023,csmar_investor_interaction,,大模型,,1,0,0,0,0,1,1,0,1,1,您好，感谢您对公司的关注，公司除了实控人增持防止面退外，还致力于增强自身的经营能力，提升公司的经营业绩，主要体现的以下几个方面：\n1、充分发挥数据中心的桥头堡作用。 乘着数字经济、算力提升、数据安全的东风，公司将以自有2500个机柜为基础，适时与战略投资者合作，扩充数据中心的容量，提升数据中心的管理水平，并向产业链高端如大模型生态业务方面发展。 \n2、盘活和提升公司以前布局的新能源汽车产业链业务。,请问领导，贵司除了增持防止面退以外，还有其他什么举措吗？,,
,,,,,,,QIAN00013,keep_candidate_strong_specific_initiative,1,4,,1,1,1,1,1,1,CSMAR04704_000980_20231012,000980,众泰汽车,2023-10-12,2023,csmar_investor_interaction,,文心一言,ChatGPT;GPT;文心一言,1,1,0,0,0,1,0,1,1,0,您好，江南汽车与百度“文心一言”签订了战略合作协议，感谢您对公司的关注！,请问贵司在可预见的未来会考虑在部分高端车型中接入ChatGPT或者文心一言吗？,,
,,,,,,,QIAN00014,keep_candidate_strong_specific_initiative,1,5,,1,2,2,1,3,3,CSMAR04902_000800_20231031,000800,,2023-10-31,2023,csmar_ir_meeting_qa,,大模型,,1,0,0,0,0,1,1,1,1,0,华为凭借强大的数字化能力，在供应链管理以及AI，例如客服助手、智能驾驶、造型辅助等方面具备很多独特的优势，而解放也敏锐洞察到行业智能化的发展趋势，正在积极开展数字化转型。 下一步计划与华为联手，共建商用车行业大模型，在赋能解放内部应用的同时，也会逐步进行智能化解决方案的输出，赋能产业链上下游企业及同行业伙伴。 未来会充分发挥双方的技术优势，在智能驾驶等领域做一些深层次多维度的合作，携手打造标杆性的智能产品。,公司此次与华为在哪些方面开展了深度合作？,,
,,,,,,,QIAN00015,keep_candidate_strong_specific_initiative,1,6,,1,1,1,1,1,1,CSMAR05579_603368_20231214,603368,柳药集团,2023-12-14,2023,csmar_investor_interaction,,大模型,,1,0,0,0,0,1,1,1,1,1,公司于12月9日与华为云、润达医疗签订全面合作协议。 此次合作将基于柳药集团在医药大健康领域的深厚行业资源优势，结合华为云在人工智能（AI）、云计算、大数据等方面的领先技术，以及合作伙伴在智慧医疗服务、智慧检验、医疗大模型等方面的先进经验，推动数字技术与医疗健康产业深度融合，为医疗机构、药店、患者提供专业、精准、个性的医药健康服务，赋能公司业务发展。 谢谢！ 本次合作三方将共建运营“智慧医疗云”，通过应用华为云的算力支持以及基于盘古医学大模型和润达医,请问公司和华为有合作吗？ || 请问在AI医疗人工智能医疗方面是否有场景搭建？,,
,,,,,,,QIAN00016,keep_candidate_strong_specific_initiative,1,4,,1,1,0,1,1,0,CSMAR06901_688321_20240322,688321,微芯生物,2024-03-22,2024,csmar_investor_interaction,,大模型;智能体,,1,0,0,0,0,1,1,0,1,0,是的，公司会应用AI技术来加速研发速度。 公司将盘古药物大模型为基础的华为云医疗智能体EIHealth平台和深势科技的Hermite®药物计算设计平台等AI技术平台引入基于化学基因组学的集成式药物发现与早期评价平台中，利用人工智能、物理建模和高性能计算为公司早期研发项目助力。 让公司核心技术平台能够更好地发现先导分子，提升研发效率、降低研发成本。,董秘您好，请问贵公司有考虑通过AI来加速研发速度吗？如考虑是否有足够现金流支撑AI投入，谢谢！,,
,,,,,,,QIAN00017,keep_candidate_strong_specific_initiative,1,5,,1,1,1,1,1,1,CSMAR07596_300956_20240507,300956,,2024-05-07,2024,csmar_ir_meeting_qa,,AI大模型;大模型,,1,0,0,0,0,1,1,0,1,1,整体来看，2023年的笔记本电脑市场都处于调整和恢复中，公司凭借多年积累的优质客户资源，笔记本电脑结构件和精密模具业务已经走出了最低谷，盘整复苏的趋势明显。 2024年，随着 AI功能的优势日益明显，商业应用将快速增长，端侧部署 AI大模型的 AIPC将会带来新的换机需求。 另一方面，光伏组件价格虽在谷底，但也带动整体装机需求仍在快速增长，光伏仍是少有的高增长大行业。,投资者怎样正确看贵公司的发展前景？,,
,,,,,,,QIAN00018,keep_candidate_strong_specific_initiative,1,4,,1,2,2,1,2,2,CSMAR09902_688766_20241121,688766,,2024-11-21,2024,csmar_ir_meeting_qa,,AI大模型;大模型,,1,0,0,0,0,1,1,0,1,0,随着全球 AI市场的快速发展，AI大模型等新兴场景的涌现，对存储需求的增长提供了强劲动力，存储技术升级和容量提升也将是存储行业的趋势所在，在这一背景下，存储芯片需求不断提升，这对存储芯片的性能、容量、读写速度、体积、功耗等方面都提出了更高的要求，公司前期积累的存储技术优势，为后续公司的产品发展和市场拓展奠定了基础。 未来，公司在原有存储产品线的基础上将持续根据客户及市场需求补充、升级迭代产品，并研发出更多品类，探索先进技术，成为具有全系列、高竞争力的 NOR Flash和 EEPROM产品的厂商；,随着全球 AI市场的快速发展，请问未来会对公司产品发展有什么影响吗？,,
,,,,,,,QIAN00019,keep_candidate_strong_specific_initiative,1,5,,1,1,1,1,1,1,CSMAR10178_603341_20241209,603341,,2024-12-09,2024,csmar_ir_meeting_qa,,AI大模型;大模型,,1,0,0,0,0,1,1,0,1,1,随着AI大模型日臻成熟，AI智能眼镜产品开始受到越来越多消费者的瞩目和青睐，公司AI智能眼镜品类在2024年总体出货量超出公司年初规划预期，尤其是公司与全球互联网头部客户合作的第二代智能眼镜产品表现出色，目前公司也拿到了该客户的第三代AI智能眼镜项目。 公司在XR领域持续投资多年，构建了差异化的竞争优势。,公司对AI智能眼镜品类如何展望？,,
,,,,,,,QIAN00020,keep_candidate_strong_specific_initiative,1,4,,1,5,5,1,5,5,CSMAR10594_600905_20250101,600905,,2025-01-01,2025,csmar_ir_meeting_qa,,大模型,DeepSeek,1,1,0,0,0,1,1,1,0,0,公司高度重视人工智能技术在业务场景中的创新应用，目前已完成大模型本地部署，通过 AI赋能各业务领域提升关键业务环节响应速度，降低公司运营成本。 未来，公司将持续深化人工智能技术的应用，全面赋能项目前期、工程交付、电力生产、综合办公等业务领域。,公司是否已经部署了 DeepSeek？主要应用于哪些具体业务？,,
,,,,,,,QIAN00021,keep_candidate_strong_specific_initiative,1,4,,1,2,2,1,2,2,CSMAR10861_000039_20250201,000039,,2025-02-01,2025,csmar_ir_meeting_qa,,DeepSeek;大模型,,1,0,0,0,0,1,1,1,0,0,除此之外，公司也将AI应用赋能在内部提升管理效率方面。 公司此前已宣布内部AI平台“中集千问”已接入DeepSeek大模型。 同时，公司已成功孵化了包括维修助手、精益助手、员,如何看待目前AI等新兴技术与公司的融合？,,
,,,,,,,QIAN00022,keep_candidate_strong_specific_initiative,1,5,,1,1,0,1,1,0,CSMAR11030_600186_20250207,600186,莲花控股,2025-02-07,2025,csmar_investor_interaction,,DeepSeek;大模型;智能体,DeepSeek;大模型,1,1,0,0,0,1,1,0,1,1,尊敬的投资者您好，公司控股孙公司莲花紫星接入了DeepSeek R1大模型，并完成了私有化部署，在AI领域较为常见。 莲花紫星成立于2023年底，在AI与算力应用领域仍处于起步阶段。 公司与DeepSeek并无资本或股权层面的合作，部署的DeepSeek R1为深度求索开源大模型，对公司产品研发以及行业场景落地进度，具有不确定性，请广大投资者审慎决策、理性投资。 感谢您对公司的关注。 || 尊敬的投资者您好，公司控股孙公司莲花紫星已在自有算力上成功部署DeepSeek R1大模型，并支持莲花紫星智能体平台调用。 莲花紫星成,董秘您好，请问贵司控股孙公司莲花紫星是否部署DeepSeek R1大模型？ || 尊敬的董秘，您好，看到有股民报道公司旗下的莲花紫星已经成功部署了DeepSeek R1大模型，请问消息是否属实，谢谢。,,
,,,,,,,QIAN00023,keep_candidate_strong_specific_initiative,1,4,,1,1,1,1,1,1,CSMAR11904_688296_20250219,688296,,2025-02-19,2025,csmar_ir_meeting_qa,,AI大模型;DeepSeek;大模型,,1,0,0,0,0,1,1,0,1,0,和达的水务大模型WimAI与DeepSeek系列模型结合，在自然语言处理、实时监控、仿真模拟、视觉识别和预测预警分析等领域结合应用的突破，能够为新一轮水务产业的变革提供核心驱动力。 WimAI已经具备丰富的应用场景，可以清晰地看到AI大模型在实际行业领域的应用成效，比如智能人机交互：通过自然语言的语义理解和意图识别捕捉，结合数字人技术，以更加生动和友好的方式与用户进行面对面交互，实现自然语言交互，用户可通过语音或文本获取操作、查询、分析的结果，实现不同系统之间的无缝交互。 智能预报预警通过在线值班机器人代替值班人员24,和达科技在平台里是如何落地AI的？有哪些相关应用和服务？,,
,,,,,,,QIAN00024,keep_candidate_strong_specific_initiative,1,4,,1,1,1,1,2,2,CSMAR12096_605567_20250221,605567,春雪食品,2025-02-21,2025,csmar_investor_interaction,,DeepSeek,DeepSeek,1,1,0,0,0,1,1,0,1,0,实际上，在公司数字化转型的蓝图中，AI技术一直是我们未来发展的重要组成部分。 近期，随着DeepSeek技术的成熟，我们认识到它在提升业务效率、推动创新和优化决策方面的巨大潜力。 公司前期的数字化转型进程也为DeepSeek等AI技术的融入创造了可实现基础，因此，我们决定提前启动公司第三期数字化转型规划，将AI技术的融入应用提上日程。 我们正在与多个领先的AI技术合作伙伴探讨可行性，计划在数据分析、产品研发、智能制造、精准营销、内部管理等多个领域推动DeepSeek等AI技术的落地应,看到贵公司有关数智升级，智慧领航得新闻，能介绍下贵公司未来打算如何与deepseek等人工智能实现产业融合么？,,
,,,,,,,QIAN00025,keep_candidate_strong_specific_initiative,1,4,,1,1,1,1,1,1,CSMAR12465_601677_20250228,601677,明泰铝业,2025-02-28,2025,csmar_investor_interaction,,人工智能大模型;大模型,,1,0,0,0,0,1,1,0,1,0,您好！ 公司关注工业领域人工智能大模型推广应用，目前正在和腾讯、阿里、北大、科大讯飞等知名企业进行技术细节探讨，关注在生产智能排产、智能物流调度、设备预测性维护、能源智能调度、全程质量管理与分析等方面的落地应用，寻求公司生产技术及效率提升，提升盈利空间。 谢谢！,董秘好、公司在云计算方面有布局吗？,,
,,,,,,,QIAN00026,keep_candidate_strong_specific_initiative,1,4,,1,1,1,1,1,1,CSMAR12787_603713_20250307,603713,密尔克卫,2025-03-07,2025,csmar_investor_interaction,,DeepSeek;大模型,大模型,1,1,0,0,0,1,1,0,0,1,2024年，公司推出“密问1. 0”基于大模型架构重塑集团知识库，实现人机智能问答； 最近，公司新接入Deepseek，进一步提升了AI效能。 感谢您的关注！,请问公司应用于危化领域的机器人研发进展情况如何？当前AI发展迅速，是否考虑接入大模型？,,
,,,,,,,QIAN00027,keep_candidate_strong_specific_initiative,1,4,,1,1,1,1,1,1,CSMAR12956_688599_20250310,688599,天合光能,2025-03-10,2025,csmar_investor_interaction,,DeepSeek,DeepSeek,1,1,0,0,0,1,1,1,0,0,尊敬的投资者，您好！ 公司已在内部办公平台中融入DeepSeek模型能力，目前已实现基于互联网的深度思索问答，以及基于内部知识库深度学习问答，旨在提高员工办公效率、提升办公体验。 后续公司将考虑把DeepSeek模型能力应用于营销服端智能化支撑，持续探索AI技术对业务场景的赋能价值。 感谢您的关注！,董秘您好！请问贵公司是否已经部署了DeepSeek？如果已经部署了，请问主要应用于哪些具体的业务？公司接入DeepSeek有哪些成本、收益方面的考量？如果公司计划在未来再进行部署，计划将DeepSeek应用于什么具体的业务呢？我们投资者非常期待您的回复，谢谢！,,
,,,,,,,QIAN00028,keep_candidate_strong_specific_initiative,1,4,,1,1,1,1,1,1,CSMAR13141_600170_20250312,600170,上海建工,2025-03-12,2025,csmar_investor_interaction,,DeepSeek;GPT;多模态,DeepSeek,1,1,0,0,0,1,1,1,0,0,目前，公司“云工”服务平台已接入Deepseek R1模型，借助Deepseek多模态处理能力和自然语言理解能力，提升云工知识模型“Construction-GPT”使用体验，打造能“看、听、算、想”的综合助手，提升效率。 公司将进一步挖掘AI在设计咨询、智慧运维、智慧建造领域的应用，打造新质生产力，提升核心竞争力。,董秘您好！请问贵公司是否已经部署了DeepSeek？如果已经部署了，请问主要应用于哪些具体的业务？公司接入DeepSeek有哪些成本、收益方面的考量？如果公司计划在未来再进行部署，计划将DeepSeek应用于什么具体的业务呢？我们投资者非常期待您的回复，谢谢！,,
,,,,,,,QIAN00029,keep_candidate_strong_specific_initiative,1,4,,1,1,1,1,1,1,CSMAR13187_601966_20250312,601966,玲珑轮胎,2025-03-12,2025,csmar_investor_interaction,,DeepSeek,DeepSeek,1,1,0,0,0,1,1,0,1,0,尊敬的投资者，您好！ 目前，我司已成功部署了DeepSeek-R1:70B和DeepSeek-R1:32B两款大型语言模型。 涵盖了工作辅助、品牌推广、智能监控及本地知识库等多个方面。 随着技术的不断迭代升级，我们正筹备建设 DeepSeek-R1:671B 满血版配置，以进一步拓展其应用场景，例如深化数据分析能力、提升客户服务智能化水平等。 未来，我们将继续探索DeepSeek 在更多业务领域的应用可能性，力求通过技术创新推动企业高质量发展。 感谢关注!,董秘您好！请问贵公司是否已经部署了DeepSeek？如果已经部署了，请问主要应用于哪些具体的业务？公司接入DeepSeek有哪些成本、收益方面的考量？如果公司计划在未来再进行部署，计划将DeepSeek应用于什么具体的业务呢？我们投资者非常期待您的回复，谢谢！,,
,,,,,,,QIAN00030,keep_candidate_strong_specific_initiative,1,4,,1,1,1,1,1,1,CSMAR13570_600481_20250319,600481,双良节能,2025-03-19,2025,csmar_investor_interaction,,Agent;DeepSeek;大模型,DeepSeek;大模型,1,1,0,0,0,1,1,0,0,1,尊敬的投资者，感谢您的关注！ 双良节能已经全面启动Deepseek全产业全场景的应用计划，基于DeepSeek-R1大模型的高效推理与成本优势，通过本地化部署实现AI与业务深度耦合，目前已完成了节能节水设备自动建模，光伏硅材料制造、供应链管理、产品强度优化等数十个关键场景的模型训练。 全流程穿透式的DeepSeek赋能，开放性的模型计算将更精准有效地提升公司的研发实力，降低成本。 || 投资者你好，公司近期召开了2025年数字化工作暨AI应用落地推进会对AI与公司产业的结合深化推进。,最近deepseek很火啊！很多政府公务员都在用，你们双良有没有用啊？ || 据介绍，DeepSeek大模型在工业领域有巨大的应用前景。公司制定了详细的DeepSeek应用计划与预期目标，并将持续拓展AI在低碳制造、智能运维等场景的规模化应用，真正为经营活动赋能增效。请问是否属实？ || 请问公司是否有通过AI人工智能技术实现能源管理平台的智能化，提升能源利,,
,,,,,,,QIAN00031,keep_candidate_strong_specific_initiative,1,4,,1,2,2,1,2,2,CSMAR13651_000709_20250321,000709,河钢股份,2025-03-21,2025,csmar_investor_interaction,,DeepSeek,,1,0,0,0,0,1,1,0,1,0,感谢您对公司的建议。 近期，公司已正式启用了DeepSeek人工智能平台，全面升级办公与客户服务场景。 您提到的并购重组是资本运作的重要手段之一，好的资本运作对上市公司的估值提升会有很大帮助。,尊敬的王董秘：您好！在国家大力支持发展云计算的最好时期，贵司是否有向友商杭钢股份学习的计划，把河钢唐钢微尔云计算中心全资收购，这样对河钢集团有2个益处：1，通过资本可以加快河钢唐钢微尔云计算中心的更好发展。2，可以更好的落实河钢股份市值管理，让河钢股份价值回归！请百忙中回复，谢谢您！,,
,,,,,,,QIAN00032,keep_candidate_strong_specific_initiative,1,4,,1,1,0,1,1,1,CSMAR13678_600416_20250321,600416,湘电股份,2025-03-21,2025,csmar_investor_interaction,,DeepSeek;大模型,DeepSeek,1,1,0,0,0,1,1,0,0,1,"您好，我公司在日常办公、高效学习等方面使用了DeepSeek，目前暂未本地化部署。 计划在本年9月引入AI,应用在工程知识库检索引擎上，逐步建立企业大模型，实现AI智能化升级与应用。 感谢您的关注。",董秘您好！请问贵公司是否已经部署了DeepSeek？如果已经部署了，请问主要应用于哪些具体的业务？公司接入DeepSeek有哪些成本、收益方面的考量？如果公司计划在未来再进行部署，计划将DeepSeek应用于什么具体的业务呢？我们投资者非常期待您的回复，谢谢！,,
